Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703267626,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1703267627,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,140.0,111.83155099999995,58.38039999999989,246.47849999999983,8688.0
1703267627,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,140.0,111.83155099999995,58.38039999999989,246.47849999999983,8688.0
1703267628,200,GET,/,0.000000,0.000000,190,270,290,360,360,420,430,450,450,450,450,300,0,150.0,175.79873433333333,10.774499999999687,453.9831000000003,8688.0
1703267628,200,,Aggregated,0.000000,0.000000,190,270,290,360,360,420,430,450,450,450,450,300,0,150.0,175.79873433333333,10.774499999999687,453.9831000000003,8688.0
1703267629,300,GET,/,100.000000,0.000000,140,190,200,240,290,360,420,430,450,450,450,600,0,140.0,150.85029666666657,10.774499999999687,453.9831000000003,8688.0
1703267629,300,,Aggregated,100.000000,0.000000,140,190,200,240,290,360,420,430,450,450,450,600,0,140.0,150.85029666666657,10.774499999999687,453.9831000000003,8688.0
1703267630,500,GET,/,113.000000,0.000000,130,190,200,210,280,360,360,420,450,450,450,1000,0,130.0,151.07096859999984,10.774499999999687,453.9831000000003,8688.0
1703267630,500,,Aggregated,113.000000,0.000000,130,190,200,210,280,360,360,420,450,450,450,1000,0,130.0,151.07096859999984,10.774499999999687,453.9831000000003,8688.0
1703267631,541,GET,/,159.333333,0.000000,160,190,210,220,290,360,360,420,450,450,450,1523,0,160.0,158.88332455679566,10.774499999999687,453.9831000000003,8688.0
1703267631,541,,Aggregated,159.333333,0.000000,160,190,210,220,290,360,360,420,450,450,450,1523,0,160.0,158.88332455679566,10.774499999999687,453.9831000000003,8688.0
1703267632,541,GET,/,187.000000,0.000000,110,180,190,200,260,350,360,410,450,450,450,1977,0,110.0,137.2777119878603,3.0698999999998478,453.9831000000003,8688.0
1703267632,541,,Aggregated,187.000000,0.000000,110,180,190,200,260,350,360,410,450,450,450,1977,0,110.0,137.2777119878603,3.0698999999998478,453.9831000000003,8688.0
1703267633,541,GET,/,226.400000,0.000000,100,170,190,200,270,340,360,410,440,450,450,2512,0,100.0,127.72214048566858,1.2811000000008121,453.9831000000003,8688.0
1703267633,541,,Aggregated,226.400000,0.000000,100,170,190,200,270,340,360,410,440,450,450,2512,0,100.0,127.72214048566858,1.2811000000008121,453.9831000000003,8688.0
1703267634,541,GET,/,275.666667,0.000000,95,130,180,190,250,300,360,400,440,450,450,3053,0,95,114.62008509662596,1.2811000000008121,453.9831000000003,8688.0
1703267634,541,,Aggregated,275.666667,0.000000,95,130,180,190,250,300,360,400,440,450,450,3053,0,95,114.62008509662596,1.2811000000008121,453.9831000000003,8688.0
1703267635,541,GET,/,305.428571,0.000000,84,110,170,190,230,290,360,390,430,450,450,3567,0,84,104.13150109335531,1.2811000000008121,453.9831000000003,8688.0
1703267635,541,,Aggregated,305.428571,0.000000,84,110,170,190,230,290,360,390,430,450,450,3567,0,84,104.13150109335531,1.2811000000008121,453.9831000000003,8688.0
1703267636,541,GET,/,333.000000,0.000000,70,100,140,180,210,290,360,370,430,450,450,4065,0,71,94.59014125461213,1.2811000000008121,453.9831000000003,8688.0
1703267636,541,,Aggregated,333.000000,0.000000,70,100,140,180,210,290,360,370,430,450,450,4065,0,71,94.59014125461213,1.2811000000008121,453.9831000000003,8688.0
