Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7344,0,9,39.15034373638331,1.19269999999716,246.1951,8688.0,385.0467381815388,0.0,9,24,62,81,120,180,220,230,240,250,250
,Aggregated,7344,0,9,39.15034373638331,1.19269999999716,246.1951,8688.0,385.0467381815388,0.0,9,24,62,81,120,180,220,230,240,250,250
