Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9857,0,19,51.261377833011935,1.2122999999988338,411.4929000000007,8688.0,516.4267298621297,0.0,19,64,81,91,130,180,210,230,320,410,410
,Aggregated,9857,0,19,51.261377833011935,1.2122999999988338,411.4929000000007,8688.0,516.4267298621297,0.0,19,64,81,91,130,180,210,230,320,410,410
