POD,CPU,MEMORY,TIME
front-end-55b89655c7-p4r42,106m,95Mi,1701251133.0861266
front-end-55b89655c7-p4r42,131m,103Mi,1701251154.634551
front-end-55b89655c7-p4r42,127m,102Mi,1701251176.0234954
front-end-55b89655c7-p4r42,123m,103Mi,1701251197.5213983
front-end-55b89655c7-p4r42,123m,104Mi,1701251218.9576602
front-end-55b89655c7-p4r42,127m,101Mi,1701251240.518484
front-end-55b89655c7-p4r42,138m,101Mi,1701251262.0412767
front-end-55b89655c7-p4r42,116m,103Mi,1701251283.5816934
front-end-55b89655c7-p4r42,159m,103Mi,1701251305.0487623
front-end-55b89655c7-p4r42,127m,102Mi,1701251326.485183
front-end-55b89655c7-p4r42,117m,101Mi,1701251348.0220368
front-end-55b89655c7-p4r42,117m,101Mi,1701251369.5857925
front-end-55b89655c7-p4r42,134m,101Mi,1701251391.040083
front-end-55b89655c7-p4r42,127m,103Mi,1701251412.4858944
front-end-55b89655c7-p4r42,127m,103Mi,1701251434.0130596
front-end-55b89655c7-p4r42,143m,101Mi,1701251455.568868
front-end-55b89655c7-p4r42,128m,103Mi,1701251477.0208652
front-end-55b89655c7-p4r42,152m,101Mi,1701251498.4546
front-end-55b89655c7-p4r42,136m,101Mi,1701251519.9102662
front-end-55b89655c7-p4r42,134m,100Mi,1701251541.3551183
front-end-55b89655c7-p4r42,124m,102Mi,1701251563.0383263
front-end-55b89655c7-p4r42,145m,102Mi,1701251584.45921
front-end-55b89655c7-p4r42,122m,103Mi,1701251605.8827674
front-end-55b89655c7-p4r42,122m,103Mi,1701251627.4327185
front-end-55b89655c7-p4r42,151m,103Mi,1701251648.903838
front-end-55b89655c7-p4r42,132m,102Mi,1701251670.4978101
front-end-55b89655c7-p4r42,168m,100Mi,1701251691.950568
front-end-55b89655c7-p4r42,141m,104Mi,1701251713.4384005
front-end-55b89655c7-p4r42,120m,100Mi,1701251734.9220555
front-end-55b89655c7-p4r42,140m,100Mi,1701251756.3774536
front-end-55b89655c7-p4r42,145m,103Mi,1701251777.9233313
front-end-55b89655c7-p4r42,126m,102Mi,1701251799.5061808
front-end-55b89655c7-p4r42,165m,102Mi,1701251820.9737582
front-end-55b89655c7-p4r42,137m,104Mi,1701251842.4878008
front-end-55b89655c7-p4r42,179m,101Mi,1701251864.06252
front-end-55b89655c7-p4r42,140m,101Mi,1701251885.6139452
front-end-55b89655c7-p4r42,180m,102Mi,1701251907.0496125
front-end-55b89655c7-p4r42,135m,102Mi,1701251928.5264764
front-end-55b89655c7-p4r42,127m,103Mi,1701251949.9879694
front-end-55b89655c7-p4r42,147m,103Mi,1701251971.4297335
front-end-55b89655c7-p4r42,122m,101Mi,1701251992.9844828
front-end-55b89655c7-p4r42,185m,103Mi,1701252014.3752353
front-end-55b89655c7-p4r42,147m,101Mi,1701252035.762101
front-end-55b89655c7-p4r42,130m,102Mi,1701252057.1326244
front-end-55b89655c7-p4r42,163m,103Mi,1701252078.4890816
front-end-55b89655c7-p4r42,120m,100Mi,1701252100.0523083
front-end-55b89655c7-p4r42,146m,102Mi,1701252121.4278824
front-end-55b89655c7-p4r42,144m,103Mi,1701252142.8481681
front-end-55b89655c7-p4r42,143m,102Mi,1701252164.421543
front-end-55b89655c7-p4r42,159m,103Mi,1701252185.8370054
front-end-55b89655c7-p4r42,142m,103Mi,1701252207.3517573
front-end-55b89655c7-p4r42,155m,103Mi,1701252228.77554
front-end-55b89655c7-p4r42,160m,102Mi,1701252250.3429706
