GET,/,8042,0,14,28.786993061427506,1.1715999999992732,372.99379999999974,8688.0,422.2367834980197,0.0,14,22,37,51,72,90,120,190,340,370,370
,Aggregated,8042,0,14,28.786993061427506,1.1715999999992732,372.99379999999974,8688.0,422.2367834980197,0.0,14,22,37,51,72,90,120,190,340,370,370
GET,/,7534,0,16,32.34436777276355,1.5572999999982073,295.56399999999974,8688.0,395.42734601412496,0.0,16,26,40,56,83,100,160,200,280,300,300
,Aggregated,7534,0,16,32.34436777276355,1.5572999999982073,295.56399999999974,8688.0,395.42734601412496,0.0,16,26,40,56,83,100,160,200,280,300,300
GET,/,4859,0,20,408.13198435892167,1.226400000000183,6600.7394,8688.0,257.1269713700436,0.0,20,76,92,100,310,4800,6200,6400,6600,6600,6600
,Aggregated,4859,0,20,408.13198435892167,1.226400000000183,6600.7394,8688.0,257.1269713700436,0.0,20,76,92,100,310,4800,6200,6400,6600,6600,6600
GET,/,6824,0,13,30.654901186987026,1.2922999999993579,290.57970000000034,8688.0,358.6956696961039,0.0,13,25,37,52,86,100,170,180,240,290,290
,Aggregated,6824,0,13,30.654901186987026,1.2922999999993579,290.57970000000034,8688.0,358.6956696961039,0.0,13,25,37,52,86,100,170,180,240,290,290
GET,/,6581,0,6,34.356527077951675,1.2441999999985853,336.15720000000016,8688.0,346.3143521965174,0.0,6,10,45,66,100,190,210,240,290,340,340
,Aggregated,6581,0,6,34.356527077951675,1.2441999999985853,336.15720000000016,8688.0,346.3143521965174,0.0,6,10,45,66,100,190,210,240,290,340,340
GET,/,6999,0,52,68.98064599228461,1.2375999999996168,405.4194999999998,8688.0,367.6386407067815,0.0,52,89,94,100,190,280,300,310,390,410,410
,Aggregated,6999,0,52,68.98064599228461,1.2375999999996168,405.4194999999998,8688.0,367.6386407067815,0.0,52,89,94,100,190,280,300,310,390,410,410
GET,/,6549,0,8,57.53886881966692,1.2078999999989293,427.7362,8688.0,344.16287304795753,0.0,8,75,89,96,190,260,300,310,390,430,430
,Aggregated,6549,0,8,57.53886881966692,1.2078999999989293,427.7362,8688.0,344.16287304795753,0.0,8,75,89,96,190,260,300,310,390,430,430
GET,/,6752,0,11,56.27041845379127,1.1548000000001224,334.16639999999995,8688.0,354.1559273283519,0.0,11,81,91,97,190,200,240,290,320,330,330
,Aggregated,6752,0,11,56.27041845379127,1.1548000000001224,334.16639999999995,8688.0,354.1559273283519,0.0,11,81,91,97,190,200,240,290,320,330,330
GET,/,6911,0,79,72.06572040225728,1.1407999999981655,483.82340000000033,8688.0,362.62873091756614,0.0,79,91,97,100,190,210,290,310,390,480,480
,Aggregated,6911,0,79,72.06572040225728,1.1407999999981655,483.82340000000033,8688.0,362.62873091756614,0.0,79,91,97,100,190,210,290,310,390,480,480
