Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
324.4949494949495,0,1703265959.167274,0,threshold,1703265959.167274,,,1
348.48484848484844,0,1703265980.4260154,0,threshold,1703265980.4260154,,,1
313.6363636363636,1703265981.8016138,1703266002.0095596,2,horizontal_vertical_down,1703266002.0095596,,,1
244.94949494949495,1703265981.8016138,1703266023.4192896,2,threshold,1703266023.4192896,,,1
320.70707070707067,1703265981.8016138,1703266045.1778367,2,threshold,1703266045.1778367,,,1
160.5337547586615,1703265981.8016138,1703266066.6752875,2,predict,1703266066.6752875,-1.2365480955540833,2106170588.3194208,1
147.59397422571016,1703265981.8016138,1703266088.378478,2,predict,1703266088.378478,-1.3453863439888685,2291551079.115549,1
155.30303030303057,1703265981.8016138,1703266110.2803807,2,pid,1703266150.2803807,,,1
149.4107744107744,1703265981.8016138,1703266132.3481295,2,pid,1703266150.2803807,,,1
201.59514036255177,1703265981.8016138,1703266153.7666457,2,predict,1703266153.7666457,0.29177825329184837,-496975869.6523612,5
169.61558857428602,1703265981.8016138,1703266175.38026,2,predict,1703266175.38026,0.10338523037054008,-176092421.26459536,5
167.42620412709388,1703265981.8016138,1703266196.743947,2,predict,1703266196.743947,0.05924717562918773,-100913569.05952235,5
167.5084175084178,1703265981.8016138,1703266218.222993,2,pid,1703266258.222993,,,5
163.7205387205387,1703265981.8016138,1703266239.743027,2,pid,1703266258.222993,,,5
196.47507620930585,1703265981.8016138,1703266260.9498188,2,predict,1703266260.9498188,0.307229816535988,-523294022.4936071,10
159.89361284486492,1703265981.8016138,1703266282.4640088,2,predict,1703266282.4640088,0.0954687967653063,-162608634.38862005,10
183.9475756860112,1703265981.8016138,1703266303.9252834,2,predict,1703266303.9252834,0.14470179958400226,-246465544.69703132,10
178.11607711128724,1703265981.8016138,1703266325.4495506,2,predict,1703266325.4495506,0.11805458454534518,-201078243.76061037,10
169.9889274999218,1703265981.8016138,1703266346.835163,2,predict,1703266346.835163,0.06979049434547127,-118871649.21145812,10
168.45540875413406,1703265981.8016138,1703266368.1050718,2,predict,1703266368.1050718,-0.027709625956919854,47197015.904544845,15
173.29029886496417,1703265981.8016138,1703266389.5043397,2,predict,1703266389.5043397,-0.009189223187192098,15651837.614082156,15
176.15034198841778,1703265981.8016138,1703266410.8281925,2,predict,1703266410.8281925,0.008426044459074371,-14351654.589093968,15
178.10089294381035,1703265981.8016138,1703266432.3108823,2,predict,1703266432.3108823,0.022871539675764475,-38956180.23677694,15
178.55937791551202,1703265981.8016138,1703266453.602787,2,predict,1703266453.602787,0.03120625024896239,-53152412.21573633,15
175.43251041001866,1703265981.8016138,1703266475.042609,2,predict,1703266475.042609,0.018444463000132142,-31415689.64007088,15
180.55555555555588,1703265981.8016138,1703266496.4764721,2,pid,1703266536.4764721,,,15
172.97979797979798,1703265981.8016138,1703266518.034499,2,pid,1703266536.4764721,,,15
172.4748082241187,1703265981.8016138,1703266539.338302,2,predict,1703266539.338302,-0.12156132450721355,207051477.47078022,23
175.38263109218758,1703265981.8016138,1703266560.6012192,2,predict,1703266560.6012192,-0.06169379941734812,105081128.40880002,23
174.24242424242453,1703265981.8016138,1703266581.9475458,2,pid,1703266621.9475458,,,23
175.92592592592592,1703265981.8016138,1703266603.4624572,2,pid,1703266621.9475458,,,23
209.48234175683083,1703265981.8016138,1703266624.8644013,2,predict,1703266624.8644013,0.37876673555859497,-645140567.9948308,27
183.63128609595404,1703265981.8016138,1703266646.1722558,2,predict,1703266646.1722558,0.1497915137338816,-255134727.9423611,27
