0,0,0,0,0,0
94.0,0.0,0.0,0.0,-0.9760767409809293,0
82.0,0.0,0.0,-0.9760767409809293,-1.845111729528154,0
66.0,0.0,-0.9760767409809293,-1.845111729528154,-4.312617530210431,0
80.0,0.0,-1.845111729528154,-4.312617530210431,-2.0516933649999993,0
69.0,0.0,-4.312617530210431,-2.0516933649999993,-3.6779537820549066,0
87.0,0.0,-2.0516933649999993,-3.6779537820549066,-1.415136097059713,0
71.0,0.0,-3.6779537820549066,-1.415136097059713,-3.307626655960817,0
76.0,0.0,-1.415136097059713,-3.307626655960817,-2.536833841300253,0
75.0,0.0,-3.307626655960817,-2.536833841300253,-2.6750808639692627,0
75.0,0.0,-2.536833841300253,-2.6750808639692627,-2.6750808639692627,0
80.0,0.0,-2.6750808639692627,-2.6750808639692627,-2.0516933649999993,0
81.0,0.0,-2.6750808639692627,-2.0516933649999993,-1.9456627388004808,0
72.0,0.0,-2.0516933649999993,-1.9456627388004808,-3.1366899401978605,0
81.0,0.0,-1.9456627388004808,-3.1366899401978605,-1.9456627388004808,0
74.0,0.0,-3.1366899401978605,-1.9456627388004808,-2.8208617814348855,0
78.0,0.0,-1.9456627388004808,-2.8208617814348855,-2.2814042080050596,0
72.0,0.0,-2.8208617814348855,-2.2814042080050596,-3.1366899401978605,0
77.0,0.0,-2.2814042080050596,-3.1366899401978605,-2.405731365001511,0
74.0,0.0,-3.1366899401978605,-2.405731365001511,-2.8208617814348855,0
62.0,0.0,-2.405731365001511,-2.8208617814348855,-5.332372898336365,0
62.0,0.0,-2.8208617814348855,-5.332372898336365,-5.332372898336365,0
76.0,0.0,-5.332372898336365,-5.332372898336365,-2.536833841300253,0
68.0,0.0,-5.332372898336365,-2.536833841300253,-3.8783871536085988,0
69.0,0.0,-2.536833841300253,-3.8783871536085988,-3.6779537820549066,0
69.0,0.0,-3.8783871536085988,-3.6779537820549066,-3.6779537820549066,0
79.0,0.0,-3.6779537820549066,-3.6779537820549066,-2.1635022247381803,0
