Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8084,0,11,46.732953476002066,1.24969999999891,464.0998000000005,8688.0,424.94156194549277,0.0,11,50,77,85,110,190,280,300,390,460,460
,Aggregated,8084,0,11,46.732953476002066,1.24969999999891,464.0998000000005,8688.0,424.94156194549277,0.0,11,50,77,85,110,190,280,300,390,460,460
