Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7864,0,12,39.04206373346895,1.34830000000008,315.12530000000004,8688.0,412.12212371545314,0.0,12,27,57,70,110,180,210,230,310,320,320
,Aggregated,7864,0,12,39.04206373346895,1.34830000000008,315.12530000000004,8688.0,412.12212371545314,0.0,12,27,57,70,110,180,210,230,310,320,320
