Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7142,0,22,63.294773326799366,1.0709999999996,398.32899999999995,8688.0,375.2577593499386,0.0,22,84,95,100,180,210,280,300,330,400,400
,Aggregated,7142,0,22,63.294773326799366,1.0709999999996,398.32899999999995,8688.0,375.2577593499386,0.0,22,84,95,100,180,210,280,300,330,400,400
