Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8985,0,16,37.61247019476924,1.2148999999990195,314.2233999999995,8688.0,472.72501875837605,0.0,16,31,60,70,94,120,190,250,310,310,310
,Aggregated,8985,0,16,37.61247019476924,1.2148999999990195,314.2233999999995,8688.0,472.72501875837605,0.0,16,31,60,70,94,120,190,250,310,310,310
