Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7386,0,15,198.89940656647678,1.2565000000002158,2598.0963999999994,8688.0,388.02180042390756,0.0,15,63,88,100,280,2100,2300,2300,2500,2600,2600
,Aggregated,7386,0,15,198.89940656647678,1.2565000000002158,2598.0963999999994,8688.0,388.02180042390756,0.0,15,63,88,100,280,2100,2300,2300,2500,2600,2600
