Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2620,0,6,19.589877519083963,1.2091999999999103,223.59909999999994,8688.0,140.10532062730945,0.0,6,10,12,15,68,95,130,130,210,220,220
,Aggregated,2620,0,6,19.589877519083963,1.2091999999999103,223.59909999999994,8688.0,140.10532062730945,0.0,6,10,12,15,68,95,130,130,210,220,220
