Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701491132,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701491133,100,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,160.0,149.31528400000008,57.13080000000015,303.01869999999997,8688.0
1701491133,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,100,0,160.0,149.31528400000008,57.13080000000015,303.01869999999997,8688.0
1701491134,245,GET,/,0.000000,0.000000,300,350,360,370,390,440,460,470,540,540,540,300,0,260.0,229.44961666666669,15.076300000000042,543.4109000000001,8688.0
1701491134,245,,Aggregated,0.000000,0.000000,300,350,360,370,390,440,460,470,540,540,540,300,0,260.0,229.44961666666669,15.076300000000042,543.4109000000001,8688.0
1701491135,245,GET,/,98.000000,0.000000,110,200,300,300,370,390,450,460,540,540,540,545,0,110.0,171.90963284403688,1.3052000000000064,543.4109000000001,8688.0
1701491135,245,,Aggregated,98.000000,0.000000,110,200,300,300,370,390,450,460,540,540,540,545,0,110.0,171.90963284403688,1.3052000000000064,543.4109000000001,8688.0
1701491136,245,GET,/,81.000000,0.000000,96,110,200,270,340,370,440,450,540,540,540,790,0,96,131.60059139240516,1.3052000000000064,543.4109000000001,8688.0
1701491136,245,,Aggregated,81.000000,0.000000,96,110,200,270,340,370,440,450,540,540,540,790,0,96,131.60059139240516,1.3052000000000064,543.4109000000001,8688.0
1701491137,245,GET,/,125.333333,0.000000,86,99,110,190,300,370,390,450,540,540,540,1035,0,87,107.06028512077302,1.3052000000000064,543.4109000000001,8688.0
1701491137,245,,Aggregated,125.333333,0.000000,86,99,110,190,300,370,390,450,540,540,540,1035,0,87,107.06028512077302,1.3052000000000064,543.4109000000001,8688.0
1701491138,245,GET,/,155.250000,0.000000,42,94,100,110,300,360,390,440,470,540,540,1280,0,63,90.37617640625008,1.3052000000000064,543.4109000000001,8688.0
1701491138,245,,Aggregated,155.250000,0.000000,42,94,100,110,300,360,390,440,470,540,540,1280,0,63,90.37617640625008,1.3052000000000064,543.4109000000001,8688.0
1701491139,245,GET,/,173.200000,0.000000,20,87,96,100,200,340,370,440,470,540,540,1525,0,40,80.06799449180336,1.3052000000000064,543.4109000000001,8688.0
1701491139,245,,Aggregated,173.200000,0.000000,20,87,96,100,200,340,370,440,470,540,540,1525,0,40,80.06799449180336,1.3052000000000064,543.4109000000001,8688.0
1701491140,245,GET,/,185.166667,0.000000,9,76,93,98,200,300,370,430,470,540,540,1770,0,11,70.47393344632773,1.3052000000000064,543.4109000000001,8688.0
1701491140,245,,Aggregated,185.166667,0.000000,9,76,93,98,200,300,370,430,470,540,540,1770,0,11,70.47393344632773,1.3052000000000064,543.4109000000001,8688.0
1701491141,245,GET,/,193.000000,0.000000,9,57,88,95,190,300,370,390,470,540,540,2013,0,9,63.05562041728772,1.3052000000000064,543.4109000000001,8688.0
1701491141,245,,Aggregated,193.000000,0.000000,9,57,88,95,190,300,370,390,470,540,540,2013,0,9,63.05562041728772,1.3052000000000064,543.4109000000001,8688.0
1701491142,245,GET,/,199.375000,0.000000,9,61,85,93,180,300,370,390,470,540,540,2245,0,9,60.63888498886416,1.3052000000000064,543.4109000000001,8688.0
1701491142,245,,Aggregated,199.375000,0.000000,9,61,85,93,180,300,370,390,470,540,540,2245,0,9,60.63888498886416,1.3052000000000064,543.4109000000001,8688.0
