Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8414,0,58,61.79478281435703,1.3088999999997242,313.7641000000002,8688.0,442.03275240052665,0.0,58,84,91,97,140,200,210,270,300,310,310
,Aggregated,8414,0,58,61.79478281435703,1.3088999999997242,313.7641000000002,8688.0,442.03275240052665,0.0,58,84,91,97,140,200,210,270,300,310,310
