POD,CPU,MEMORY,TIME
front-end-55b89655c7-g5hwf,2m,93Mi,1701694985.8464181
front-end-55b89655c7-g5hwf,81m,97Mi,1701695006.9557006
front-end-55b89655c7-g5hwf,95m,94Mi,1701695028.0262597
front-end-55b89655c7-g5hwf,94m,93Mi,1701695049.168197
front-end-55b89655c7-g5hwf,83m,98Mi,1701695070.4175
front-end-55b89655c7-g5hwf,58m,95Mi,1701695091.8193438
front-end-55b89655c7-g5hwf,41m,96Mi,1701695113.1589484
front-end-55b89655c7-g5hwf,51m,93Mi,1701695136.4051073
front-end-55b89655c7-g5hwf,44m,94Mi,1701695157.7901664
front-end-55b89655c7-g5hwf,44m,92Mi,1701695179.1300406
front-end-55b89655c7-g5hwf,88m,94Mi,1701695200.5424597
front-end-55b89655c7-g5hwf,79m,89Mi,1701695221.949813
front-end-55b89655c7-g5hwf,75m,89Mi,1701695243.285503
front-end-55b89655c7-g5hwf,41m,94Mi,1701695264.6146755
front-end-55b89655c7-g5hwf,40m,94Mi,1701695285.9655252
front-end-55b89655c7-g5hwf,63m,97Mi,1701695307.3889425
front-end-55b89655c7-g5hwf,69m,100Mi,1701695328.726481
front-end-55b89655c7-g5hwf,58m,106Mi,1701695350.0591736
front-end-55b89655c7-g5hwf,59m,104Mi,1701695371.3797727
front-end-55b89655c7-g5hwf,52m,104Mi,1701695392.6805332
front-end-55b89655c7-g5hwf,58m,102Mi,1701695414.0838568
front-end-55b89655c7-g5hwf,45m,104Mi,1701695435.401437
front-end-55b89655c7-g5hwf,63m,92Mi,1701695456.7164724
front-end-55b89655c7-g5hwf,54m,88Mi,1701695478.0229514
front-end-55b89655c7-g5hwf,40m,82Mi,1701695499.3334765
front-end-55b89655c7-g5hwf,63m,91Mi,1701695520.7392263
front-end-55b89655c7-g5hwf,78m,102Mi,1701695542.0848699
front-end-55b89655c7-g5hwf,98m,88Mi,1701695563.4314342
front-end-55b89655c7-g5hwf,89m,84Mi,1701695584.768226
front-end-55b89655c7-g5hwf,70m,90Mi,1701695606.0809782
front-end-55b89655c7-g5hwf,76m,88Mi,1701695627.5327728
front-end-55b89655c7-g5hwf,76m,88Mi,1701695648.8572204
front-end-55b89655c7-g5hwf,69m,87Mi,1701695670.2007406
front-end-55b89655c7-g5hwf,66m,92Mi,1701695691.5439444
front-end-55b89655c7-g5hwf,63m,91Mi,1701695712.9003084
front-end-55b89655c7-g5hwf,63m,91Mi,1701695734.3239436
front-end-55b89655c7-g5hwf,95m,89Mi,1701695755.6491084
front-end-55b89655c7-g5hwf,98m,89Mi,1701695776.9969265
front-end-55b89655c7-g5hwf,90m,87Mi,1701695798.4930034
front-end-55b89655c7-g5hwf,74m,85Mi,1701695820.0276477
front-end-55b89655c7-g5hwf,74m,85Mi,1701695841.6939754
front-end-55b89655c7-g5hwf,65m,91Mi,1701695863.2633376
front-end-55b89655c7-g5hwf,57m,96Mi,1701695884.8284116
front-end-55b89655c7-g5hwf,72m,89Mi,1701695906.4201317
front-end-55b89655c7-g5hwf,82m,95Mi,1701695927.9972067
front-end-55b89655c7-g5hwf,85m,87Mi,1701695949.656961
front-end-55b89655c7-g5hwf,72m,93Mi,1701695971.247136
front-end-55b89655c7-g5hwf,61m,99Mi,1701695992.866459
front-end-55b89655c7-g5hwf,65m,99Mi,1701696014.4895635
front-end-55b89655c7-g5hwf,80m,98Mi,1701696036.0830183
front-end-55b89655c7-g5hwf,66m,84Mi,1701696057.7591279
front-end-55b89655c7-g5hwf,73m,91Mi,1701696079.319742
front-end-55b89655c7-g5hwf,93m,88Mi,1701696100.8609488
front-end-55b89655c7-g5hwf,75m,90Mi,1701696122.425554
front-end-55b89655c7-g5hwf,86m,89Mi,1701696143.9637601
front-end-55b89655c7-g5hwf,87m,87Mi,1701696165.6271694
front-end-55b89655c7-g5hwf,68m,90Mi,1701696187.1854105
front-end-55b89655c7-g5hwf,70m,96Mi,1701696208.7775502
front-end-55b89655c7-g5hwf,61m,96Mi,1701696230.3818388
front-end-55b89655c7-g5hwf,83m,99Mi,1701696251.9842777
front-end-55b89655c7-g5hwf,57m,93Mi,1701696273.664734
front-end-55b89655c7-g5hwf,73m,95Mi,1701696295.2676997
