Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
2.3255813953488373,0,1701694985.8464181,,vertical
94.18604651162791,0,1701695006.9557006,,vertical
110.46511627906978,1701695028.0262597,1701695028.0262597,2,horizontal
109.30232558139535,1701695028.0262597,1701695049.168197,,vertical
96.51162790697674,1701695028.0262597,1701695070.4175,,vertical
74.0936796273389,1701695028.0262597,1701695091.8193438,,vertical
59.931962001476016,1701695028.0262597,1701695113.1589484,,vertical
68.75192370665268,1701695028.0262597,1701695136.4051073,,vertical
58.241429948219334,1701695028.0262597,1701695157.7901664,,vertical
61.30019349365868,1701695028.0262597,1701695179.1300406,,vertical
87.49176222714355,1701695028.0262597,1701695200.5424597,,vertical
92.66380185669641,1701695028.0262597,1701695221.949813,,vertical
85.37541084146653,1701695028.0262597,1701695243.285503,,vertical
61.4084436757301,1701695028.0262597,1701695264.6146755,,vertical
61.095938121298175,1701695028.0262597,1701695285.9655252,,vertical
74.33707378338998,1701695028.0262597,1701695307.3889425,,vertical
81.74473689057679,1701695028.0262597,1701695328.726481,,vertical
70.43603845823077,1701695028.0262597,1701695350.0591736,,vertical
70.81979405320118,1701695028.0262597,1701695371.3797727,,vertical
68.90611987720898,1701695028.0262597,1701695392.6805332,,vertical
73.3561362708484,1701695028.0262597,1701695414.0838568,,vertical
59.78117644715685,1701695028.0262597,1701695435.401437,,vertical
79.20951662745934,1701695028.0262597,1701695456.7164724,,vertical
64.15586457722698,1701695028.0262597,1701695478.0229514,,vertical
61.687398338707794,1701695028.0262597,1701695499.3334765,,vertical
76.09794990510505,1701695028.0262597,1701695520.7392263,,vertical
89.1537578790601,1701695028.0262597,1701695542.0848699,,vertical
97.08514890899275,1701695028.0262597,1701695563.4314342,,vertical
94.07391026219793,1701695028.0262597,1701695584.768226,,vertical
84.13376015005271,1701695028.0262597,1701695606.0809782,,vertical
86.74833333679628,1701695028.0262597,1701695627.5327728,,vertical
89.39315312081403,1701695028.0262597,1701695648.8572204,,vertical
83.82253111892663,1701695028.0262597,1701695670.2007406,,vertical
80.39240606083044,1701695028.0262597,1701695691.5439444,,vertical
76.73148861758258,1701695028.0262597,1701695712.9003084,,vertical
76.93195688260327,1701695028.0262597,1701695734.3239436,,vertical
92.51290926965397,1701695028.0262597,1701695755.6491084,,vertical
105.0953526716765,1701695776.9969265,1701695776.9969265,3,horizontal
99.97613936680277,1701695776.9969265,1701695798.4930034,,vertical
79.96566708694742,1701695776.9969265,1701695820.0276477,,vertical
87.30488629174788,1701695776.9969265,1701695841.6939754,,vertical
78.93455183436538,1701695776.9969265,1701695863.2633376,,vertical
72.18552567025121,1701695776.9969265,1701695884.8284116,,vertical
82.42974983387006,1701695776.9969265,1701695906.4201317,,vertical
90.92482693319687,1701695776.9969265,1701695927.9972067,,vertical
96.57140458805252,1701695776.9969265,1701695949.656961,,vertical
85.03383203683646,1701695776.9969265,1701695971.247136,,vertical
77.82747499415834,1701695776.9969265,1701695992.866459,,vertical
77.04488801211714,1701695776.9969265,1701696014.4895635,,vertical
87.57056813171766,1701695776.9969265,1701696036.0830183,,vertical
80.55720765676958,1701695776.9969265,1701696057.7591279,,vertical
84.03894629396518,1701695776.9969265,1701696079.319742,,vertical
92.67190639395014,1701695776.9969265,1701696100.8609488,,vertical
89.0338133349619,1701695776.9969265,1701696122.425554,,vertical
95.17678084203548,1701695776.9969265,1701696143.9637601,,vertical
99.32535424802957,1701695776.9969265,1701696165.6271694,,vertical
82.77432354073444,1701695776.9969265,1701696187.1854105,,vertical
83.06597111276415,1701695776.9969265,1701696208.7775502,,vertical
74.41395755675258,1701695776.9969265,1701696230.3818388,,vertical
88.43279327550584,1701695776.9969265,1701696251.9842777,,vertical
73.63387588158162,1701695776.9969265,1701696273.664734,,vertical
87.28614520020626,1701695776.9969265,1701696295.2676997,,vertical
87.63529570291863,1701695776.9969265,1701696316.8395286,,vertical
87.66303225699319,1701695776.9969265,1701696338.458085,,vertical
82.53641562361366,1701695776.9969265,1701696360.0629642,,vertical
94.08128832023031,1701695776.9969265,1701696381.7708447,,vertical
112.76790403385552,1701696403.383913,1701696403.383913,4,horizontal
85.52242986838749,1701696403.383913,1701696425.0512667,,vertical
91.08891344247854,1701696403.383913,1701696446.8832502,,vertical
69.49710889606901,1701696403.383913,1701696468.7285793,,vertical
71.3173795070529,1701696403.383913,1701696490.6574156,,vertical
68.93940670519774,1701696403.383913,1701696512.4856262,,vertical
76.20940826804272,1701696403.383913,1701696534.337091,,vertical
81.56821260422596,1701696403.383913,1701696556.2121303,,vertical
84.37499763314915,1701696403.383913,1701696578.0685017,,vertical
91.48139055415517,1701696403.383913,1701696600.0196366,,vertical
91.75857534539186,1701696403.383913,1701696621.9120588,,vertical
79.00505545201604,1701696403.383913,1701696643.376314,,vertical
81.13665238049245,1701696403.383913,1701696665.3215327,,vertical
73.69105760702334,1701696687.1571984,1701696687.1571984,3,horizontal
68.3343819040035,1701696687.1571984,1701696709.120649,,vertical
92.29493272861143,1701696687.1571984,1701696730.7029912,,vertical
96.0306731392323,1701696687.1571984,1701696752.276657,,vertical
84.21993714567455,1701696687.1571984,1701696773.8669283,,vertical
89.11160748525313,1701696687.1571984,1701696795.4643517,,vertical
100.40294118101366,1701696817.1406965,1701696817.1406965,4,horizontal
98.32884417947925,1701696817.1406965,1701696838.8996253,,vertical
97.10136821190997,1701696817.1406965,1701696860.7579484,,vertical
88.47597054053277,1701696817.1406965,1701696882.6125271,,vertical
92.92377199059563,1701696817.1406965,1701696904.4949741,,vertical
