Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
116.25,1702968239.75613,1702968239.75613,vertical
113.75,1702968239.75613,1702968261.5765564,vertical
106.25,1702968239.75613,1702968283.5248888,vertical
101.25,1702968239.75613,1702968305.328305,vertical
88.75,1702968239.75613,1702968327.179615,vertical
110.83323770929718,1702968239.75613,1702968349.0180461,,vertical
102.24728857543968,1702968239.75613,1702968371.0455747,,vertical
94.25390763014963,1702968239.75613,1702968392.860115,,vertical
86.70539815852652,1702968239.75613,1702968414.8534226,,vertical
87.65974358447524,1702968239.75613,1702968436.591403,,vertical
87.4685908947098,1702968239.75613,1702968458.6271765,,vertical
86.61706112672104,1702968239.75613,1702968480.40677,,vertical
88.08999999999999,1702968239.75613,1702968502.3799343,,vertical
92.67788634206471,1702968239.75613,1702968524.213428,,vertical
92.40973093764603,1702968239.75613,1702968546.235864,,vertical
92.17873015719923,1702968239.75613,1702968568.1218698,,vertical
93.14999999999999,1702968239.75613,1702968590.1116495,,vertical
104.2387097286671,1702968239.75613,1702968611.9279835,,vertical
103.18861176326475,1702968239.75613,1702968633.8915806,,vertical
103.18861176326475,1702968239.75613,1702968655.6898372,,vertical
103.38085940366825,1702968239.75613,1702968677.7715216,,vertical
104.01969670444863,1702968239.75613,1702968699.5579069,,vertical
92.67788634206471,1702968239.75613,1702968721.5313346,,vertical
93.5268997543116,1702968239.75613,1702968743.355083,,vertical
105.00858604530626,1702968239.75613,1702968765.3824255,,vertical
105.00858604530626,1702968239.75613,1702968787.2502387,,vertical
107.94650354536084,1702968239.75613,1702968809.2924993,,vertical
110.20262575309272,1702968239.75613,1702968831.109539,,vertical
103.66926264149205,1702968239.75613,1702968853.0973692,,vertical
99.67481808502474,1702968239.75613,1702968874.8893666,,vertical
99.71258961425393,1702968239.75613,1702968897.4524093,,vertical
103.4231191789622,1702968239.75613,1702968919.3868926,,vertical
102.75436675193815,1702968239.75613,1702968941.327837,,vertical
103.68392307670797,1702968239.75613,1702968963.0989363,,vertical
104.08224598084621,1702968239.75613,1702968985.0867546,,vertical
103.21436675193816,1702968239.75613,1702969006.966474,,vertical
98.105864507928,1702968239.75613,1702969028.9690259,,vertical
98.0182011478535,1702968239.75613,1702969050.8490224,,vertical
