POD,CPU,MEMORY,TIME
front-end-55b89655c7-44tl7,135m,85Mi,1701421250.404989
front-end-55b89655c7-44tl7,117m,81Mi,1701421271.8639977
front-end-55b89655c7-44tl7,130m,81Mi,1701421293.3159745
front-end-55b89655c7-44tl7,129m,80Mi,1701421314.6912816
front-end-55b89655c7-44tl7,113m,80Mi,1701421336.0969996
front-end-55b89655c7-44tl7,162m,85Mi,1701421357.6546333
front-end-55b89655c7-44tl7,115m,106Mi,1701421379.2944765
front-end-55b89655c7-44tl7,139m,106Mi,1701421400.6626592
front-end-55b89655c7-44tl7,129m,109Mi,1701421422.1237795
front-end-55b89655c7-44tl7,139m,107Mi,1701421443.4876392
front-end-55b89655c7-44tl7,126m,107Mi,1701421465.161356
front-end-55b89655c7-44tl7,129m,106Mi,1701421486.5099704
front-end-55b89655c7-44tl7,118m,106Mi,1701421507.9553452
front-end-55b89655c7-44tl7,120m,108Mi,1701421529.2867815
front-end-55b89655c7-44tl7,136m,108Mi,1701421550.7393737
front-end-55b89655c7-44tl7,139m,109Mi,1701421572.1701152
front-end-55b89655c7-44tl7,120m,107Mi,1701421593.6586783
front-end-55b89655c7-44tl7,142m,108Mi,1701421615.0328925
front-end-55b89655c7-44tl7,132m,109Mi,1701421636.5414772
front-end-55b89655c7-44tl7,122m,111Mi,1701421658.1610994
front-end-55b89655c7-44tl7,118m,110Mi,1701421679.7365048
front-end-55b89655c7-44tl7,131m,108Mi,1701421701.1265514
front-end-55b89655c7-44tl7,124m,108Mi,1701421722.624661
front-end-55b89655c7-44tl7,98m,107Mi,1701421744.0218503
front-end-55b89655c7-44tl7,61m,108Mi,1701421775.7372015
front-end-55b89655c7-44tl7,120m,105Mi,1701421796.9375658
front-end-55b89655c7-44tl7,111m,107Mi,1701421818.387942
front-end-55b89655c7-44tl7,105m,108Mi,1701421839.7566257
front-end-55b89655c7-44tl7,108m,108Mi,1701421861.2424734
front-end-55b89655c7-44tl7,123m,108Mi,1701421882.6667771
front-end-55b89655c7-44tl7,118m,107Mi,1701421904.237709
front-end-55b89655c7-44tl7,118m,107Mi,1701421925.6404514
front-end-55b89655c7-44tl7,118m,108Mi,1701421947.0742035
front-end-55b89655c7-44tl7,147m,106Mi,1701421968.4046502
front-end-55b89655c7-44tl7,126m,107Mi,1701421989.8401823
front-end-55b89655c7-44tl7,132m,108Mi,1701422011.2234519
front-end-55b89655c7-44tl7,154m,107Mi,1701422032.6180978
front-end-55b89655c7-44tl7,143m,108Mi,1701422053.9620287
front-end-55b89655c7-44tl7,143m,108Mi,1701422075.395532
front-end-55b89655c7-44tl7,139m,108Mi,1701422096.7438445
front-end-55b89655c7-44tl7,135m,109Mi,1701422118.248396
front-end-55b89655c7-44tl7,166m,108Mi,1701422139.6412857
front-end-55b89655c7-44tl7,137m,108Mi,1701422161.086127
front-end-55b89655c7-44tl7,138m,109Mi,1701422182.447924
front-end-55b89655c7-44tl7,120m,108Mi,1701422203.9447684
front-end-55b89655c7-44tl7,134m,110Mi,1701422225.438306
front-end-55b89655c7-44tl7,146m,109Mi,1701422246.9134808
front-end-55b89655c7-44tl7,126m,107Mi,1701422268.2937024
front-end-55b89655c7-44tl7,155m,109Mi,1701422289.7428546
front-end-55b89655c7-44tl7,147m,109Mi,1701422311.1266305
front-end-55b89655c7-44tl7,150m,110Mi,1701422332.6899767
front-end-55b89655c7-44tl7,147m,110Mi,1701422354.0678673
front-end-55b89655c7-44tl7,132m,108Mi,1701422375.576503
front-end-55b89655c7-44tl7,172m,107Mi,1701422396.9588373
front-end-55b89655c7-44tl7,148m,107Mi,1701422418.450226
front-end-55b89655c7-44tl7,148m,106Mi,1701422439.9576356
front-end-55b89655c7-44tl7,180m,109Mi,1701422461.42592
front-end-55b89655c7-44tl7,180m,109Mi,1701422482.8553977
front-end-55b89655c7-44tl7,183m,108Mi,1701422504.3012815
front-end-55b89655c7-44tl7,157m,110Mi,1701422525.6819355
front-end-55b89655c7-44tl7,146m,108Mi,1701422547.2619812
front-end-55b89655c7-44tl7,192m,111Mi,1701422568.6761599
front-end-55b89655c7-44tl7,167m,108Mi,1701422590.1905227
front-end-55b89655c7-44tl7,167m,108Mi,1701422611.6269302
front-end-55b89655c7-44tl7,168m,109Mi,1701422633.1401002
front-end-55b89655c7-44tl7,182m,111Mi,1701422654.6262
front-end-55b89655c7-44tl7,144m,108Mi,1701422676.1398952
front-end-55b89655c7-44tl7,173m,109Mi,1701422697.5246413
front-end-55b89655c7-44tl7,164m,107Mi,1701422718.9857616
front-end-55b89655c7-44tl7,173m,109Mi,1701422740.3711452
front-end-55b89655c7-44tl7,171m,108Mi,1701422761.9472327
front-end-55b89655c7-44tl7,162m,110Mi,1701422783.3483074
front-end-55b89655c7-44tl7,166m,110Mi,1701422804.8639276
front-end-55b89655c7-44tl7,159m,106Mi,1701422826.2672348
front-end-55b89655c7-44tl7,184m,108Mi,1701422847.7732751
front-end-55b89655c7-44tl7,165m,108Mi,1701422869.2545383
front-end-55b89655c7-44tl7,171m,107Mi,1701422890.775961
front-end-55b89655c7-44tl7,138m,106Mi,1701422912.2006605
front-end-55b89655c7-44tl7,163m,108Mi,1701422933.6684577
front-end-55b89655c7-44tl7,147m,108Mi,1701422955.0232353
front-end-55b89655c7-44tl7,149m,108Mi,1701422976.529688
front-end-55b89655c7-44tl7,164m,109Mi,1701422997.8522007
front-end-55b89655c7-44tl7,164m,109Mi,1701423019.2491205
front-end-55b89655c7-44tl7,155m,106Mi,1701423040.5593615
front-end-55b89655c7-44tl7,178m,107Mi,1701423061.955217
front-end-55b89655c7-44tl7,152m,109Mi,1701423083.3585813
front-end-55b89655c7-44tl7,203m,108Mi,1701423104.8040457
front-end-55b89655c7-44tl7,169m,108Mi,1701423126.1188352
front-end-55b89655c7-44tl7,179m,108Mi,1701423147.5184598
front-end-55b89655c7-44tl7,138m,109Mi,1701423168.8841193
front-end-55b89655c7-44tl7,179m,110Mi,1701423190.4157705
front-end-55b89655c7-44tl7,147m,109Mi,1701423211.738019
front-end-55b89655c7-44tl7,162m,108Mi,1701423233.233506
front-end-55b89655c7-44tl7,150m,110Mi,1701423254.6185048
front-end-55b89655c7-44tl7,158m,110Mi,1701423276.1291504
front-end-55b89655c7-44tl7,180m,108Mi,1701423297.558024
front-end-55b89655c7-44tl7,145m,107Mi,1701423319.0459123
front-end-55b89655c7-44tl7,157m,108Mi,1701423340.428929
