Resource,Cooling Time,Current Time,Replicas,Mode
0,0,0,0,0
333.75,1702563065.6450016,1702563065.6450016,,vertical
295.0,1702563065.6450016,1702563086.858433,,vertical
295.0,1702563065.6450016,1702563108.1187882,,vertical
281.25,1702563065.6450016,1702563129.2592409,,vertical
201.25,1702563065.6450016,1702563150.4032583,,vertical
230.85044766916334,1702563065.6450016,1702563171.5677063,,vertical
229.00354249266493,1702563065.6450016,1702563192.8183913,,vertical
216.98592768633884,1702563065.6450016,1702563214.0687673,,vertical
221.4280300331466,1702563065.6450016,1702563235.5400088,,vertical
199.92591074945466,1702563065.6450016,1702563256.7001367,,vertical
199.38727283340333,1702563065.6450016,1702563277.9267116,,vertical
155.01599178271704,1702563065.6450016,1702563298.7319968,,vertical
208.5449962283191,1702563065.6450016,1702563319.677846,,vertical
199.90623416775415,1702563065.6450016,1702563340.8329716,,vertical
209.97039605292133,1702563065.6450016,1702563361.9671066,,vertical
215.1082522966411,1702563065.6450016,1702563383.1738203,,vertical
224.7914969755851,1702563065.6450016,1702563404.2681804,,vertical
227.66208966839605,1702563065.6450016,1702563425.3564422,,vertical
241.50366844072144,1702563065.6450016,1702563446.489464,,vertical
239.55747870110613,1702563065.6450016,1702563467.5945785,,vertical
271.22039132737245,1702563065.6450016,1702563488.7696645,,vertical
267.1868230732247,1702563065.6450016,1702563509.868902,,vertical
226.19967029865478,1702563065.6450016,1702563530.9893963,,vertical
310.4448693992963,1702563552.0857131,1702563552.0857131,2,horizontal
268.3688910615458,1702563552.0857131,1702563573.2307775,,vertical
287.4170616323248,1702563552.0857131,1702563594.6236317,,vertical
227.2044708599313,1702563552.0857131,1702563615.9617503,,vertical
229.59499581918814,1702563552.0857131,1702563637.3006997,,vertical
217.5560945469776,1702563552.0857131,1702563658.661196,,vertical
202.0471143555223,1702563552.0857131,1702563680.0321467,,vertical
185.70661702006385,1702563552.0857131,1702563701.4806879,,vertical
177.47654574779082,1702563552.0857131,1702563722.8662596,,vertical
172.5797072597218,1702563552.0857131,1702563744.2459548,,vertical
187.81461226205278,1702563552.0857131,1702563765.6379323,,vertical
165.2995802016988,1702563552.0857131,1702563787.0409927,,vertical
183.11151572239555,1702563552.0857131,1702563808.4912043,,vertical
172.19522548990287,1702563552.0857131,1702563829.8861623,,vertical
197.56609641850315,1702563552.0857131,1702563851.2911067,,vertical
165.243448971241,1702563552.0857131,1702563872.6888208,,vertical
181.76521874115582,1702563552.0857131,1702563894.1130102,,vertical
181.35761366455955,1702563552.0857131,1702563915.6060462,,vertical
184.32613271265117,1702563552.0857131,1702563937.0445874,,vertical
195.92743698588066,1702563552.0857131,1702563958.4586475,,vertical
189.5265239184712,1702563552.0857131,1702563979.8710964,,vertical
202.20418200638966,1702563552.0857131,1702564001.2637248,,vertical
184.94699782101878,1702563552.0857131,1702564022.796757,,vertical
206.13705302891987,1702563552.0857131,1702564044.211829,,vertical
187.86338534598588,1702563552.0857131,1702564065.6580865,,vertical
202.33273582949556,1702563552.0857131,1702564087.064732,,vertical
206.76066050548184,1702563552.0857131,1702564108.508566,,vertical
188.05303599203003,1702563552.0857131,1702564129.9823897,,vertical
186.99285316078195,1702563552.0857131,1702564151.4348233,,vertical
215.0275112956296,1702563552.0857131,1702564172.863797,,vertical
195.36203294332037,1702563552.0857131,1702564194.3395603,,vertical
192.71854843242326,1702563552.0857131,1702564215.7594109,,vertical
199.83641763131897,1702563552.0857131,1702564237.2960906,,vertical
201.2352993049017,1702563552.0857131,1702564258.7126808,,vertical
189.58110583611,1702563552.0857131,1702564280.1381655,,vertical
182.4905529373877,1702563552.0857131,1702564301.6128864,,vertical
196.00730033217917,1702563552.0857131,1702564323.0360825,,vertical
183.6926623082588,1702563552.0857131,1702564344.549176,,vertical
179.05885505571064,1702563552.0857131,1702564365.9974434,,vertical
195.8266945645345,1702563552.0857131,1702564387.4314537,,vertical
206.09415141776785,1702563552.0857131,1702564408.8695676,,vertical
189.93756776025384,1702563552.0857131,1702564430.2899485,,vertical
194.36942168813073,1702563552.0857131,1702564451.8069365,,vertical
219.49464320113637,1702563552.0857131,1702564473.2345004,,vertical
204.43145163634068,1702563552.0857131,1702564494.6575198,,vertical
202.61423781026986,1702563552.0857131,1702564516.0829477,,vertical
