Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9907,0,26,44.60698876551923,1.016800000000373,293.54060000000004,1507.0,519.6797241779689,0.0,26,50,68,78,100,120,180,200,270,290,290
,Aggregated,9907,0,26,44.60698876551923,1.016800000000373,293.54060000000004,1507.0,519.6797241779689,0.0,26,50,68,78,100,120,180,200,270,290,290
