Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9521,0,30,45.09944259006456,1.2204000000011206,339.0925000000005,1507.0,499.047665788111,0.0,30,51,65,73,98,120,170,200,330,340,340
,Aggregated,9521,0,30,45.09944259006456,1.2204000000011206,339.0925000000005,1507.0,499.047665788111,0.0,30,51,65,73,98,120,170,200,330,340,340
