POD,CPU,MEMORY,TIME
front-end-55b89655c7-p4r42,169m,75Mi,1701360148.473168
front-end-55b89655c7-p4r42,145m,70Mi,1701360169.9026244
front-end-55b89655c7-p4r42,150m,71Mi,1701360191.2831385
front-end-55b89655c7-p4r42,132m,78Mi,1701360212.6899931
front-end-55b89655c7-p4r42,118m,74Mi,1701360234.1390295
front-end-55b89655c7-p4r42,140m,99Mi,1701360255.6291726
front-end-55b89655c7-p4r42,140m,99Mi,1701360277.0337875
front-end-55b89655c7-p4r42,117m,101Mi,1701360298.5427213
front-end-55b89655c7-p4r42,111m,102Mi,1701360320.0604024
front-end-55b89655c7-p4r42,126m,101Mi,1701360341.5231671
front-end-55b89655c7-p4r42,157m,103Mi,1701360363.0262687
front-end-55b89655c7-p4r42,130m,103Mi,1701360384.6377068
front-end-55b89655c7-p4r42,156m,99Mi,1701360406.141892
front-end-55b89655c7-p4r42,133m,102Mi,1701360427.6206121
front-end-55b89655c7-p4r42,132m,103Mi,1701360449.1377654
front-end-55b89655c7-p4r42,131m,102Mi,1701360470.6414165
front-end-55b89655c7-p4r42,134m,101Mi,1701360492.1116846
front-end-55b89655c7-p4r42,138m,103Mi,1701360513.5931668
front-end-55b89655c7-p4r42,143m,101Mi,1701360535.1479003
front-end-55b89655c7-p4r42,143m,101Mi,1701360556.5524921
front-end-55b89655c7-p4r42,133m,103Mi,1701360578.0445855
front-end-55b89655c7-p4r42,171m,102Mi,1701360599.4335618
front-end-55b89655c7-p4r42,126m,102Mi,1701360620.844337
front-end-55b89655c7-p4r42,134m,101Mi,1701360642.3398468
front-end-55b89655c7-p4r42,134m,101Mi,1701360663.751359
front-end-55b89655c7-p4r42,132m,102Mi,1701360685.2248683
front-end-55b89655c7-p4r42,120m,102Mi,1701360706.662114
front-end-55b89655c7-p4r42,159m,102Mi,1701360728.0788977
front-end-55b89655c7-p4r42,134m,102Mi,1701360749.494608
front-end-55b89655c7-p4r42,165m,103Mi,1701360770.9156642
front-end-55b89655c7-p4r42,136m,104Mi,1701360792.3411727
front-end-55b89655c7-p4r42,151m,103Mi,1701360813.6973908
front-end-55b89655c7-p4r42,144m,101Mi,1701360835.150739
front-end-55b89655c7-p4r42,139m,101Mi,1701360856.5046592
front-end-55b89655c7-p4r42,139m,104Mi,1701360877.872669
front-end-55b89655c7-p4r42,128m,102Mi,1701360899.392321
front-end-55b89655c7-p4r42,153m,103Mi,1701360920.766271
front-end-55b89655c7-p4r42,126m,103Mi,1701360942.1284964
front-end-55b89655c7-p4r42,141m,103Mi,1701360963.5791152
front-end-55b89655c7-p4r42,149m,102Mi,1701360984.9547956
front-end-55b89655c7-p4r42,153m,100Mi,1701361006.4619327
front-end-55b89655c7-p4r42,122m,102Mi,1701361027.8339453
front-end-55b89655c7-p4r42,138m,102Mi,1701361049.223023
front-end-55b89655c7-p4r42,112m,107Mi,1701361070.613871
front-end-55b89655c7-p4r42,122m,104Mi,1701361092.0153482
front-end-55b89655c7-p4r42,145m,102Mi,1701361113.5203655
front-end-55b89655c7-p4r42,145m,101Mi,1701361135.0386806
front-end-55b89655c7-p4r42,133m,102Mi,1701361156.4593048
front-end-55b89655c7-p4r42,148m,103Mi,1701361177.8709273
front-end-55b89655c7-p4r42,172m,102Mi,1701361199.291884
front-end-55b89655c7-p4r42,124m,102Mi,1701361220.7752707
front-end-55b89655c7-p4r42,138m,104Mi,1701361242.205173
front-end-55b89655c7-p4r42,134m,103Mi,1701361263.638313
front-end-55b89655c7-p4r42,154m,103Mi,1701361285.1384785
front-end-55b89655c7-p4r42,147m,104Mi,1701361306.5300765
front-end-55b89655c7-p4r42,146m,104Mi,1701361328.0297544
front-end-55b89655c7-p4r42,164m,103Mi,1701361349.4379518
front-end-55b89655c7-p4r42,120m,103Mi,1701361370.9820092
front-end-55b89655c7-p4r42,160m,102Mi,1701361392.3743124
front-end-55b89655c7-p4r42,125m,102Mi,1701361413.7990632
front-end-55b89655c7-p4r42,145m,103Mi,1701361435.3202178
front-end-55b89655c7-p4r42,172m,103Mi,1701361456.6933496
front-end-55b89655c7-p4r42,142m,105Mi,1701361478.0920737
front-end-55b89655c7-p4r42,155m,104Mi,1701361499.5023098
front-end-55b89655c7-p4r42,163m,104Mi,1701361520.909745
front-end-55b89655c7-p4r42,147m,103Mi,1701361542.4230587
front-end-55b89655c7-p4r42,133m,102Mi,1701361563.8571787
front-end-55b89655c7-p4r42,132m,104Mi,1701361585.2901824
front-end-55b89655c7-p4r42,137m,102Mi,1701361606.7866263
front-end-55b89655c7-p4r42,178m,103Mi,1701361628.1878724
front-end-55b89655c7-p4r42,140m,102Mi,1701361649.7028832
front-end-55b89655c7-p4r42,135m,101Mi,1701361671.099686
front-end-55b89655c7-p4r42,137m,101Mi,1701361692.5078769
front-end-55b89655c7-p4r42,159m,102Mi,1701361713.9913135
front-end-55b89655c7-p4r42,139m,104Mi,1701361735.3932436
front-end-55b89655c7-p4r42,139m,101Mi,1701361756.8960166
front-end-55b89655c7-p4r42,182m,102Mi,1701361778.3155873
front-end-55b89655c7-p4r42,151m,103Mi,1701361799.7487972
front-end-55b89655c7-p4r42,151m,101Mi,1701361821.207161
front-end-55b89655c7-p4r42,154m,103Mi,1701361842.6754358
front-end-55b89655c7-p4r42,168m,104Mi,1701361864.1172605
front-end-55b89655c7-p4r42,157m,103Mi,1701361885.4546323
front-end-55b89655c7-p4r42,139m,101Mi,1701361906.783573
front-end-55b89655c7-p4r42,136m,102Mi,1701361928.106974
front-end-55b89655c7-p4r42,152m,102Mi,1701361949.427883
front-end-55b89655c7-p4r42,143m,103Mi,1701361970.898732
front-end-55b89655c7-p4r42,189m,103Mi,1701361992.2551062
front-end-55b89655c7-p4r42,162m,104Mi,1701362013.6337318
front-end-55b89655c7-p4r42,201m,103Mi,1701362034.9793532
front-end-55b89655c7-p4r42,148m,104Mi,1701362056.3222725
front-end-55b89655c7-p4r42,157m,103Mi,1701362077.7987657
front-end-55b89655c7-p4r42,156m,104Mi,1701362099.2366555
front-end-55b89655c7-p4r42,150m,105Mi,1701362120.605682
front-end-55b89655c7-p4r42,175m,101Mi,1701362141.9965353
front-end-55b89655c7-p4r42,141m,103Mi,1701362163.4911637
front-end-55b89655c7-p4r42,142m,103Mi,1701362184.9668658
front-end-55b89655c7-p4r42,184m,103Mi,1701362206.339139
front-end-55b89655c7-p4r42,150m,103Mi,1701362227.7587984
front-end-55b89655c7-p4r42,135m,107Mi,1701362249.1602483
front-end-55b89655c7-p4r42,159m,103Mi,1701362270.5590265
front-end-55b89655c7-p4r42,141m,100Mi,1701362292.0798156
front-end-55b89655c7-p4r42,126m,103Mi,1701362313.5789475
front-end-55b89655c7-p4r42,152m,104Mi,1701362334.9812393
front-end-55b89655c7-p4r42,126m,102Mi,1701362356.3680134
front-end-55b89655c7-p4r42,148m,104Mi,1701362377.7857807
front-end-55b89655c7-p4r42,145m,103Mi,1701362399.3081372
front-end-55b89655c7-p4r42,145m,103Mi,1701362420.7410338
front-end-55b89655c7-p4r42,146m,103Mi,1701362442.2520618
front-end-55b89655c7-p4r42,152m,105Mi,1701362463.667584
front-end-55b89655c7-p4r42,152m,103Mi,1701362485.1220767
front-end-55b89655c7-p4r42,146m,102Mi,1701362506.6499665
front-end-55b89655c7-p4r42,146m,102Mi,1701362528.0560207
front-end-55b89655c7-p4r42,173m,101Mi,1701362549.469823
front-end-55b89655c7-p4r42,148m,104Mi,1701362570.9525738
front-end-55b89655c7-p4r42,138m,105Mi,1701362592.344718
front-end-55b89655c7-p4r42,139m,103Mi,1701362613.973635
front-end-55b89655c7-p4r42,152m,101Mi,1701362635.4494226
front-end-55b89655c7-p4r42,157m,101Mi,1701362656.9160018
front-end-55b89655c7-p4r42,160m,101Mi,1701362678.366411
front-end-55b89655c7-p4r42,148m,105Mi,1701362699.8275409
front-end-55b89655c7-p4r42,188m,103Mi,1701362721.3376427
front-end-55b89655c7-p4r42,127m,104Mi,1701362742.7809188
front-end-55b89655c7-p4r42,165m,102Mi,1701362764.3497322
front-end-55b89655c7-p4r42,151m,102Mi,1701362785.7769554
front-end-55b89655c7-p4r42,151m,102Mi,1701362807.2212267
front-end-55b89655c7-p4r42,157m,102Mi,1701362829.0581837
front-end-55b89655c7-p4r42,149m,105Mi,1701362850.6505153
front-end-55b89655c7-p4r42,149m,105Mi,1701362872.25423
front-end-55b89655c7-p4r42,156m,104Mi,1701362893.8926582
front-end-55b89655c7-p4r42,153m,103Mi,1701362915.3926077
front-end-55b89655c7-p4r42,157m,104Mi,1701362937.0048287
front-end-55b89655c7-p4r42,153m,101Mi,1701362958.454421
front-end-55b89655c7-p4r42,156m,102Mi,1701362979.9199636
front-end-55b89655c7-p4r42,166m,102Mi,1701363001.3675554
front-end-55b89655c7-p4r42,167m,102Mi,1701363022.996454
front-end-55b89655c7-p4r42,158m,104Mi,1701363044.565517
front-end-55b89655c7-p4r42,165m,103Mi,1701363066.1042953
front-end-55b89655c7-p4r42,190m,103Mi,1701363087.637135
front-end-55b89655c7-p4r42,190m,103Mi,1701363109.1637003
front-end-55b89655c7-p4r42,193m,102Mi,1701363130.761129
front-end-55b89655c7-p4r42,147m,103Mi,1701363152.5459344
front-end-55b89655c7-p4r42,145m,104Mi,1701363174.194211
front-end-55b89655c7-p4r42,166m,104Mi,1701363195.8034222
front-end-55b89655c7-p4r42,151m,103Mi,1701363217.4242058
front-end-55b89655c7-p4r42,152m,105Mi,1701363239.04149
front-end-55b89655c7-p4r42,149m,103Mi,1701363260.8756878
front-end-55b89655c7-p4r42,166m,103Mi,1701363282.4674358
front-end-55b89655c7-p4r42,170m,104Mi,1701363303.9275253
front-end-55b89655c7-p4r42,160m,101Mi,1701363325.4373686
front-end-55b89655c7-p4r42,155m,104Mi,1701363346.852381
front-end-55b89655c7-p4r42,175m,102Mi,1701363368.3932664
front-end-55b89655c7-p4r42,167m,102Mi,1701363389.8586247
front-end-55b89655c7-p4r42,174m,102Mi,1701363411.274743
front-end-55b89655c7-p4r42,186m,104Mi,1701363432.7319207
front-end-55b89655c7-p4r42,134m,102Mi,1701363454.277867
front-end-55b89655c7-p4r42,136m,104Mi,1701363475.8113937
front-end-55b89655c7-p4r42,178m,100Mi,1701363497.2806005
front-end-55b89655c7-p4r42,168m,102Mi,1701363518.7387407
front-end-55b89655c7-p4r42,190m,103Mi,1701363540.1915064
front-end-55b89655c7-p4r42,159m,103Mi,1701363561.6069903
front-end-55b89655c7-p4r42,177m,100Mi,1701363583.1247306
front-end-55b89655c7-p4r42,157m,104Mi,1701363604.5715146
front-end-55b89655c7-p4r42,161m,101Mi,1701363626.1127825
front-end-55b89655c7-p4r42,182m,103Mi,1701363647.5168839
front-end-55b89655c7-p4r42,172m,102Mi,1701363668.9684103
front-end-55b89655c7-p4r42,158m,101Mi,1701363690.4641485
front-end-55b89655c7-p4r42,186m,102Mi,1701363711.8766956
front-end-55b89655c7-p4r42,133m,102Mi,1701363733.2965593
front-end-55b89655c7-p4r42,180m,104Mi,1701363754.7687182
front-end-55b89655c7-p4r42,150m,102Mi,1701363776.1804712
front-end-55b89655c7-p4r42,145m,102Mi,1701363797.6688383
front-end-55b89655c7-p4r42,140m,103Mi,1701363819.1712785
front-end-55b89655c7-p4r42,135m,105Mi,1701363840.5530968
front-end-55b89655c7-p4r42,182m,105Mi,1701363861.9281664
front-end-55b89655c7-p4r42,143m,102Mi,1701363883.2686334
front-end-55b89655c7-p4r42,141m,102Mi,1701363904.6860602
front-end-55b89655c7-p4r42,132m,105Mi,1701363926.0450807
front-end-55b89655c7-p4r42,142m,102Mi,1701363947.4509478
front-end-55b89655c7-p4r42,133m,102Mi,1701363968.7700696
front-end-55b89655c7-p4r42,137m,100Mi,1701363990.0837572
front-end-55b89655c7-p4r42,146m,102Mi,1701364011.4567604
front-end-55b89655c7-p4r42,131m,103Mi,1701364032.8021216
front-end-55b89655c7-p4r42,157m,103Mi,1701364054.3190856
front-end-55b89655c7-p4r42,143m,101Mi,1701364075.6763146
front-end-55b89655c7-p4r42,165m,104Mi,1701364097.0348115
front-end-55b89655c7-p4r42,151m,104Mi,1701364118.5401938
front-end-55b89655c7-p4r42,154m,102Mi,1701364140.0344994
front-end-55b89655c7-p4r42,163m,103Mi,1701364161.436623
front-end-55b89655c7-p4r42,171m,105Mi,1701364183.6627417
front-end-55b89655c7-p4r42,152m,102Mi,1701364204.9974296
front-end-55b89655c7-p4r42,167m,104Mi,1701364226.4672582
front-end-55b89655c7-p4r42,167m,104Mi,1701364247.9751394
front-end-55b89655c7-p4r42,179m,101Mi,1701364269.3335817
front-end-55b89655c7-p4r42,144m,103Mi,1701364290.733011
front-end-55b89655c7-p4r42,144m,104Mi,1701364312.1242795
front-end-55b89655c7-p4r42,139m,104Mi,1701364333.6644776
front-end-55b89655c7-p4r42,151m,103Mi,1701364355.0767057
front-end-55b89655c7-p4r42,160m,102Mi,1701364376.5334077
front-end-55b89655c7-p4r42,164m,102Mi,1701364398.0172472
front-end-55b89655c7-p4r42,164m,102Mi,1701364419.4093957
front-end-55b89655c7-p4r42,147m,105Mi,1701364440.9003186
front-end-55b89655c7-p4r42,157m,101Mi,1701364462.3988035
front-end-55b89655c7-p4r42,144m,101Mi,1701364483.822369
front-end-55b89655c7-p4r42,147m,102Mi,1701364505.2164633
front-end-55b89655c7-p4r42,158m,104Mi,1701364526.6415117
front-end-55b89655c7-p4r42,163m,102Mi,1701364548.1430614
front-end-55b89655c7-p4r42,127m,103Mi,1701364569.5379357
front-end-55b89655c7-p4r42,146m,106Mi,1701364590.939106
front-end-55b89655c7-p4r42,161m,103Mi,1701364612.3756042
front-end-55b89655c7-p4r42,144m,104Mi,1701364633.7809217
front-end-55b89655c7-p4r42,171m,102Mi,1701364655.279624
front-end-55b89655c7-p4r42,127m,104Mi,1701364676.756286
front-end-55b89655c7-p4r42,145m,103Mi,1701364698.15973
front-end-55b89655c7-p4r42,167m,101Mi,1701364719.579275
front-end-55b89655c7-p4r42,146m,104Mi,1701364740.9910562
front-end-55b89655c7-p4r42,190m,105Mi,1701364762.6255593
front-end-55b89655c7-p4r42,148m,104Mi,1701364784.0432873
front-end-55b89655c7-p4r42,170m,105Mi,1701364805.45351
front-end-55b89655c7-p4r42,167m,100Mi,1701364826.8847263
front-end-55b89655c7-p4r42,146m,103Mi,1701364848.3223846
front-end-55b89655c7-p4r42,161m,104Mi,1701364869.8631406
front-end-55b89655c7-p4r42,128m,103Mi,1701364891.330109
front-end-55b89655c7-p4r42,167m,104Mi,1701364912.8359985
front-end-55b89655c7-p4r42,117m,103Mi,1701364934.229937
front-end-55b89655c7-p4r42,148m,103Mi,1701364955.6282973
front-end-55b89655c7-p4r42,135m,104Mi,1701364977.271707
front-end-55b89655c7-p4r42,148m,104Mi,1701364998.675232
front-end-55b89655c7-p4r42,161m,104Mi,1701365020.0459824
front-end-55b89655c7-p4r42,121m,104Mi,1701365041.4181614
front-end-55b89655c7-p4r42,151m,103Mi,1701365062.854413
front-end-55b89655c7-p4r42,160m,103Mi,1701365084.24593
front-end-55b89655c7-p4r42,153m,106Mi,1701365105.5737863
front-end-55b89655c7-p4r42,125m,104Mi,1701365126.883547
front-end-55b89655c7-p4r42,157m,104Mi,1701365148.2880235
front-end-55b89655c7-p4r42,182m,104Mi,1701365169.586025
front-end-55b89655c7-p4r42,151m,106Mi,1701365191.0356436
front-end-55b89655c7-p4r42,151m,104Mi,1701365212.3923268
front-end-55b89655c7-p4r42,150m,105Mi,1701365233.837572
front-end-55b89655c7-p4r42,166m,102Mi,1701365255.1811945
front-end-55b89655c7-p4r42,140m,104Mi,1701365276.5429096
front-end-55b89655c7-p4r42,142m,104Mi,1701365297.9883895
front-end-55b89655c7-p4r42,156m,103Mi,1701365319.3857589
front-end-55b89655c7-p4r42,170m,104Mi,1701365340.7699366
front-end-55b89655c7-p4r42,138m,103Mi,1701365362.1385574
front-end-55b89655c7-p4r42,180m,102Mi,1701365383.6351683
front-end-55b89655c7-p4r42,130m,103Mi,1701365405.1235974
front-end-55b89655c7-p4r42,195m,102Mi,1701365426.5360234
front-end-55b89655c7-p4r42,159m,105Mi,1701365447.9392867
front-end-55b89655c7-p4r42,159m,105Mi,1701365469.346469
front-end-55b89655c7-p4r42,145m,103Mi,1701365490.8335645
front-end-55b89655c7-p4r42,154m,102Mi,1701365512.3165922
front-end-55b89655c7-p4r42,158m,102Mi,1701365533.733792
front-end-55b89655c7-p4r42,128m,103Mi,1701365555.1633236
front-end-55b89655c7-p4r42,166m,105Mi,1701365576.676223
front-end-55b89655c7-p4r42,147m,103Mi,1701365598.1083992
front-end-55b89655c7-p4r42,168m,104Mi,1701365619.5980203
front-end-55b89655c7-p4r42,183m,101Mi,1701365640.9687722
front-end-55b89655c7-p4r42,134m,102Mi,1701365662.3726351
front-end-55b89655c7-p4r42,180m,105Mi,1701365683.7568471
front-end-55b89655c7-p4r42,150m,105Mi,1701365705.2628753
front-end-55b89655c7-p4r42,172m,105Mi,1701365726.7159038
front-end-55b89655c7-p4r42,141m,104Mi,1701365748.0915565
front-end-55b89655c7-p4r42,168m,104Mi,1701365769.620838
front-end-55b89655c7-p4r42,147m,105Mi,1701365791.039497
front-end-55b89655c7-p4r42,155m,104Mi,1701365812.4481945
front-end-55b89655c7-p4r42,146m,104Mi,1701365833.9364498
front-end-55b89655c7-p4r42,184m,102Mi,1701365855.435806
front-end-55b89655c7-p4r42,153m,103Mi,1701365876.834523
front-end-55b89655c7-p4r42,161m,105Mi,1701365898.2318723
front-end-55b89655c7-p4r42,178m,102Mi,1701365919.7356055
front-end-55b89655c7-p4r42,160m,103Mi,1701365941.2232158
front-end-55b89655c7-p4r42,191m,104Mi,1701365962.5983849
front-end-55b89655c7-p4r42,151m,103Mi,1701365984.1089861
front-end-55b89655c7-p4r42,205m,106Mi,1701366005.531794
front-end-55b89655c7-p4r42,163m,105Mi,1701366026.9454935
front-end-55b89655c7-p4r42,141m,102Mi,1701366048.4426224
front-end-55b89655c7-p4r42,141m,104Mi,1701366069.830158
front-end-55b89655c7-p4r42,144m,104Mi,1701366091.2672508
front-end-55b89655c7-p4r42,165m,103Mi,1701366112.6896038
front-end-55b89655c7-p4r42,131m,103Mi,1701366134.2042189
front-end-55b89655c7-p4r42,165m,103Mi,1701366155.7243283
front-end-55b89655c7-p4r42,145m,106Mi,1701366177.1661406
front-end-55b89655c7-p4r42,160m,104Mi,1701366198.6397758
