Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5478,0,8,33.99670606060598,1.3195000000010282,439.57599999999996,8688.0,287.44812235980567,0.0,8,11,41,63,98,160,230,290,420,440,440
,Aggregated,5478,0,8,33.99670606060598,1.3195000000010282,439.57599999999996,8688.0,287.44812235980567,0.0,8,11,41,63,98,160,230,290,420,440,440
