Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5912,0,9,26.026152790933736,1.2090999999987417,385.02970000000005,8688.0,312.4538337068679,0.0,9,15,22,31,78,100,170,240,360,390,390
,Aggregated,5912,0,9,26.026152790933736,1.2090999999987417,385.02970000000005,8688.0,312.4538337068679,0.0,9,15,22,31,78,100,170,240,360,390,390
