Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3398,0,500.0,494.62436718657926,63.04389999999982,1191.2462999999977,8688.0,178.3856639268358,0.0,500,590,600,620,710,820,910,1000,1100,1200,1200
,Aggregated,3398,0,500.0,494.62436718657926,63.04389999999982,1191.2462999999977,8688.0,178.3856639268358,0.0,500,590,600,620,710,820,910,1000,1100,1200,1200
