Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2836,0,5,24.021273765867377,1.3534000000010593,310.0212,8688.0,150.24189538427743,0.0,5,6,8,17,82,120,210,230,300,310,310
,Aggregated,2836,0,5,24.021273765867377,1.3534000000010593,310.0212,8688.0,150.24189538427743,0.0,5,6,8,17,82,120,210,230,300,310,310
